Date,Keyword,SMS,Result
2025-03-15 00:00:00,기타,[국외발신]T？el？e？gram정？？？？？반 탈？？？？정 ？？？？？？을 통해 ID보호바랍니다.,[국외 발신] Telegram 정반 탈정을 통해 ID보호 바랍니다
2025-03-15 00:00:00,기타,[국제발신]Telegram정     반 탈    정 6  간내 재      바랍니다.,[국제발신] Telegram 정반 탈정 6간 내 재 바랍니다
2025-03-15 00:00:00,기타,Te?Ie?gr?am ???????정이?? 6??간?? 인???바?????다.,TeIegram정이 6간인 바다
2025-03-15 00:00:00,기타,Te??Ie??gr??am ??????????????정이???? 6????간???? 인??????바??????????다.,TeIegram정이 6간인 바다
2025-03-15 00:00:00,공공기관,[국외발신][경찰청교통]위반통보문자가 도착하였습니다.확인바람,[국외 발신][경찰청 교통] 위반 통보 문자가 도착하였습니다 확인 바람
2025-03-15 00:00:00,지인,부고장) 아버님 3월14일 새벽 23시 임종소식을 알려드립니다 장례식장 :[    ],부고장 아버님 [DATE] 새벽[TIME] 임종 소식을 알려드립니 다 장례식장 [URL]
2025-03-15 00:00:00,기타,[국외발신]텔레그램귀하의 ip 네트워크 제한링크 로그인 하십시오사용자정지됩니다,[국외 발신] 텔레그램 귀하의 ip 네트워크 제한 링크로그인 하십시오 사용자 정지됩니다
2025-03-15 00:00:00,기타,T??el??e??gram정??????????반 탈????????정 ????????????을 통해 ID보호바랍니다.,Telegram 정반 탈정을 통해 ID보호 바랍니다
2025-03-15 00:00:00,기타,Te??Ie??gr??am??????????????정이???? 6????간???? 인??????바??????????다.,TeIegram정이 6간인 바다
2025-03-15 00:00:00,지인,부고장) 아버님 3월14일 새벽 4시 임종소식을 알려드립니다 장례식장 :[     ],부고장 아버님 [DATE] 새벽[TIME] 임종 소식을 알려드립니 다 장례식장 [URL]
2025-03-15 00:00:00,기타,[국제발신]Te?Ie?gr?am??????????라 ???????정이?? 6??간?? ??????바?????다.,[국제발신] TeIegram라정이 6간 바다
2025-03-15 00:00:00,지인,부고장) 아버님 3월14일 새벽 4시 임종소식을 알려드립니다 장례식장 :[    ],부고장 아버님 [DATE] 새벽[TIME] 임종 소식을 알려드립니 다 장례식장 [URL]
2025-03-15 00:00:00,기타,"[국제발신] [텔??레??그??램] ""계정이 해지되지 않도록 12시간 내에  접속하여 인증을 완료해 주세요.""",[국제발신][텔레그램] 계정이 해지되지 않도록 [TIME] 간 내에 접속하여 인증을 완료해주세요
2025-03-15 00:00:00,기타,[국제발신]Te Ie gr am          라        정이   6  간         바     다.,[국제발신] TeIegram라정이 6간 바다
2025-03-15 00:00:00,기타,[국제발신]Te?Ie?gr?am???책????라 ???????정이??5??????? 인???바?????다,[국제발신] TeIegram 책라정이 5인 바다
2025-03-15 00:00:00,기타,[국외발신]텔레그램 ？？？책？？ ？？라 ？？？？？ ？？정 6？？간 ？？ 인？？？바？？？？？다,[국외 발신] 텔레그램책 라정 6간인 바다
2025-03-15 00:00:00,공공기관,[국제발신]듀>[경찰청교통민원]통보안내문자가 전달되었습니다.열람바람:,[국제발신] 듀][경찰청 교통 민원] 통보 안내 문자가 전달되었습니다 열람 바람[URL]
2025-03-15 00:00:00,지인,FW> 16일 김정부 자식 결 혼장에 모든분의 오시길 바랍니다 ! 식장,FW][DATE] 김정부 자식 결혼장에 모든 분의 오시길 바랍니 다 식장
2025-03-15 00:00:00,기타,Te??Ie??gr??am??????????용?????? ????반으로 탈????????정이니 6??????????내 ??????증바랍다,TeIegram용 반으로 탈정이니 6내 증 바랍다
2025-03-15 00:00:00,기타,[Telegram] A계정에 이상 로그인 시도가 있습니다. 확인을 위해 공식 웹사이트  를 클,[Telegram] A 계정에 이상 로그인 시도가 있습니다 확인을 위해 공식 웹사이트를 클
2025-03-15 00:00:00,기타,Te??Ie??gr??am????????????????????라 ??????????????정이???? 6?????????????? ????????????바??????니다,TeIegram라정이 6바니다
2025-03-15 00:00:00,지인,#부고 15기(89학번) 김현수 부친상 발인: 3월 17일(월)  #동국한의동문회[fw],#부고15기 89학번 김현수 부친상발인[DATE] 월#동국한의 동문회
2025-03-15 00:00:00,공공기관,0000[국제발신][*경찰청알림문자]통지서안내가문자전달되었습니다확인바람:,[국제발신][경찰청 알림 문자]통지서 안내가 문자 전달되었습니다 확인 바람[URL]
2025-03-15 00:00:00,기타,텔레그램 고객 개인정보 강화 안내 장시간 위험에 노출되어 계정 잠금조치됩니다 해결,텔레그램 고객 개인정보 강화 안내장시간 위험에 노출되어 계정 잠금 조치됩니다 해결
2025-03-15 00:00:00,기타,[국제발신]T el e gram정     반 탈    정       을 통해 ID보호 바랍니다.,[국제발신] Telegram 정반 탈정을 통해 ID보호 바랍니다
2025-03-15 00:00:00,기타,"[국제발신]_[텔 레 그 램]""사용 규칙을 위반하여 12시간 후 계정이 해지됩니다.  에 접속하여 인증해 주세요.""",[국제발신][텔레그램] 사용 규칙을 위반하여 [TIME] 간 후 계정이 해지됩니다에 접속하여 인증해주세요
2025-03-15 00:00:00,지인,[애도하다]아버지는 건강이 악화되어 어젯밤 23시에 돌아가셨습니다.  주소,[애도하다] 아버지는 건강이 악화되어 어젯밤[TIME]에돌아가셨습니다 주소
2025-03-15 00:00:00,기타,[국제발신] TeIegram??????????????????에 따라 6시간 이내로 미?????????증시 ??????정이 삭??????되오니 인?????????바랍니다,[국제발신] TeIegram에 따라[TIME] 간이내로 미 증시정이 삭되오니 인 바랍니다
2025-03-15 00:00:00,기타,"안녕하세요, 전 텔레그램이라는 메신저를 사용하고 있어요. 함께 사용해요! 여기서 다운로드하실 수 있어요.",안녕하세요 전 텔레그램이라는 메신저를 사용하고 있어 요 함께 사용해요 여기서 다운로드 하실 수 있어요
2025-03-15 00:00:00,기타,[국외발신]TeIegram정？？？에 따라 계정이 비활성화 될 예정이니6시간내로 ？？？증을 ？？？？？해주세요,[국외 발신] TeIegram정에 따라 계정이 비활성화될 예정이니[TIME] 간 내로증을 해주세요
2025-03-15 00:00:00,기타,[국제발신]텔레그램에서 비정상 로그인 시도를 발견했습니다. 계정 안정을 위한 인증을 진행 하시기 바랍니다.,[국제발신] 텔레그램에서 비정상 로그인 시도를 발견했습니다 계정 안정을 위한 인증을 진행하시기 바랍니다
2025-03-15 00:00:00,기타,[국외발신][Telegram]국외기기의 ？？？？？？？ 확인.홈페이지 접속후 재연동 해주세요,[국외 발신][Telegram] 국외 기기의 확인 홈페이지 접속 후 재연동해주세요
2025-03-15 00:00:00,기타,TeIegram정???에 따라 ??정이 삭제 예정이니  5시간내 본???인???을 완??바랍니다.,TeIegram정에 따라 정이 삭제 예정이니[TIME] 간내 본인을 완 바랍니다
2025-03-15 00:00:00,기타,[국외발신]T？？I？？gram？？？？？？에따라 탈퇴될 예？？？이니 6시간이내인？？？을 완？？바랍니다,[국외 발신] TIgram에 따라 탈퇴될 예이니[TIME] 간이내인을 완 바랍니다
2025-03-15 00:00:00,기타,?e?egr?m??정이 삭제 될 예???이니 5시간 이내 ???????????니다,eegrm 정이 삭제될 예이니[TIME] 간 이 내니다
2025-03-15 00:00:00,기타,[국외발신]Te？？egra？？？？？？인이 감？？되었으니 ？？？증을 통해 ？？정을 ？？호하세요,[국외 발신] Teegra인이감되었으니 증을 통해 정을 호하세요
2025-03-15 00:00:00,기타,[국제발신]T  el eg ram    책         예정  니 6시간내 인     랍,[국제발신] Telegram 책 예정니[TIME] 간 내인 랍
2025-03-15 00:00:00,기타,텔레그램 정보유출 확인 보안센터 접속 인증하여 강화하세요 계정 삭제 예정입니다,텔레그램 정보유출 확인 보안센터 접속 인증하여 강화하세요 계정 삭제 예정입니다
2025-03-15 00:00:00,기타,[국외발신]텔레그램 개인정보 노출 사용자 아이디 삭제 예정 보안홈에서 문제를 해결하세요,[국외 발신] 텔레그램 개인정보 노출 사용자 아이디 삭제 예정 보안홈에서 문제를 해결하세요
2025-03-15 00:00:00,기타,[국제발신]   레  램   용   책 위반 탈    정입니다.       을통해 ID를 보호바랍니다,[국제발신]레 램용 책 위반 탈정입니다을 통해 ID를 보호 바랍니다
2025-03-15 00:00:00,기타,텔레그램고객 ip네트워크제한 링크로그인하세요 아이디 동결됩니다,텔레그램 고객 ip 네트워크 제한 링크로그인 하세요 아이디 동결됩니다
2025-03-15 00:00:00,기타,[국제발신]Te Ie gr am 정   에따라    퇴  정이   6  간내       바랍니다,[국제발신] TeIegram정에 따라 퇴정이 6간 내 바랍니다
2025-03-15 00:00:00,기타,[국외발신][Telegram]계정에 문제가 발생했습니다. 계정이 잠길 수 있으니 인증을 완료하세요,[국외 발신][Telegram] 계정에 문제가 발생했습니다 계정이 잠길 수 있으니 인증을 완료하세요
2025-03-15 00:00:00,기타,[Telegram]다른 장소에서 ??????? ????.홈페이지 접속후 재연동 해주세요,[Telegram] 다른 장소에서 홈페이지 접속 후 재연동해주세요
2025-03-15 00:00:00,기타,[국외발신]T？e？l？e？gra？m？？？？？？상 탈퇴？？？？？이？？ 접속 후 인？？？바랍니다.,[국외 발신] Telegram 상 탈퇴이 접속 후인 바랍니다
2025-03-15 00:00:00,기타,[SMS][국제발신]T?e?l?e?gra?m???책위반으로 탈????정이?? 5시간내 ???증??랍??다,[SMS][국제발신] Telegram 책 위반으로 탈정이[TIME] 간 내 증랍다
2025-03-15 00:00:00,기타,[국외발신][듀]Te？Ie？g？r？am？？？？？？？에따라 탈？？？？정이？？ 6시간내 ？？？？？？바랍니다.,[국외 발신][듀] TeIegram에 따라 탈정이[TIME] 간내 바랍니다
2025-03-15 00:00:00,기타,[국제발신]Te Ie g r am    책       탈       이   6시간내       바랍    .,[국제발신] TeIegram 책탈이[TIME] 간내 바랍
2025-03-15 00:00:00,기타,?e?egr?m정책상 ???퇴예정이니 6시간내 인?????랍니다.,eegrm 정책상 퇴예정이니[TIME] 간 내인 랍니다
2025-03-15 00:00:00,기타,[국제발신]텔레그램 개인정보 유출 고객계정 정지 예정입니다 스팸봇 강화 완료하세요,[국제발신] 텔레그램 개인정보 유출 고객 계정 정지 예정입니다스팸봇 강화 완료하세요
2025-03-15 00:00:00,기타,[국외발신]T？？I？？gram탈퇴될 예？？？이니 6시간이？？ 인？？？을 완？？바랍니다.,[국외 발신] TIgram 탈퇴될 예이니[TIME] 간이인을 완 바랍니다
2025-03-15 00:00:00,기타,[국제발신]Telegram불완전한 로그인 시도안전 페이지에서 인증을 갱신하세요.,[국제발신] Telegram 불완전한 로그인 시도 안전 페이지에서 인증을 갱신하세요
2025-03-15 00:00:00,기타,"[국외발신]teIegram계？？？？？안활동이있습니다계？？？？？안을위해,？？？？？？？？인？？？？？？",[국외 발신]teIegram계안 활동이 있습니다 계안을 위해 인
2025-03-15 00:00:00,기타,[국제발신]T e l e gra m   책위반으로 탈    정이   5시간내    증  랍  다,[국제발신] Telegram 책 위반으로 탈정이[TIME] 간 내 증랍다
2025-03-15 00:00:00,기타,[국외발신]텔레그램 사용자 스팸 누적 신고 아이디 삭제 안내 보안 홈 로그인 문제를 해결,[국외 발신] 텔레그램 사용자 스팸 누적 신고 아이디 삭제 안내 보안홈로그인 문제를 해결
2025-03-15 00:00:00,기타,규정 위?반으로 12시간 후 계정 해??지됩니다.  에 접속하여 제?한 해?제하세요.[텔?레?그?램],규정 위반으로 [TIME] 간 후 계정해지됩니다에 접속하여 제한해제 하세요[텔레그램]
2025-03-15 00:00:00,공공기관,[Web발신]06/02일 귀하의 범칙금 미처리 1건이 있습니다- 3회 누적 고발조치내역 :,[Web발신] 06[DATE] 귀하의 범칙금 미처리[COUNT]이 있습니다[COUNT] 누적 고발 조치 내역 [URL]
2025-03-15 00:00:00,공공기관,과태료 (기준:2024/11/04) 미납중입니다. 납부기한 초과시 경우 압류 및 형사고발 처리됩니다,과태료 기준 [DATE] 미납 중입니다 납부기한 초과시 경우 압류 및 형사고발 처리됩니다
2025-03-15 00:00:00,공공기관,[국외발신][--경찰청교통--]신호미준수범칙금부가 내용전송완료.내용확인:,[국외 발신][경찰청 교통신호 미준수 범칙금 부가 내용 전송 완료 내용 확인[URL]
2025-03-15 00:00:00,공공기관,[국제발신] {교통민원}법적기준초과로인한 과징금부과서가 전송되었습니다. 확인하기:,[국제발신][교통민원] 법적 기준 초과로 인한 과징금 부과서가 전송되었습니다 확인하기[URL]
2025-03-16 00:00:00,기타,Te?Ie?gr?am???사???책 ??반으?? 탈퇴?????이니12?????내 ???증바랍다,TeIegram 사책반으탈퇴이니 12내 증 바랍다
2025-03-16 00:00:00,기타,[국외발신]Telegram정？？？？？반 탈？？？？정 6？？간내 재？？？？？？바랍니다.,[국외 발신] Telegram 정반 탈정 6간 내 재 바랍니다
2025-03-16 00:00:00,기타,Telegram정?????반 탈????정 6??간내 재??????바랍니다.,Telegram 정반 탈정 6간 내 재 바랍니다
2025-03-16 00:00:00,기타,[국제발신]T el e gram정     반 탈    정 재      을 통해 보호 바랍니다.,[국제발신] Telegram 정반 탈 정재을 통해 보호 바랍니다
2025-03-16 00:00:00,기타,[국외발신]Te？Ie？gr？am？？？책？？？？라 ？？？？？？？정이？？5？？？？？？？ 인？？？바？？？？？다,[국외 발신] TeIegram 책라정이 5인 바다
2025-03-16 00:00:00,기타,Te?Ie?gr?am???책????라 ???퇴?????이?? 6??간?? 인???바?????다,TeIegram 책라퇴이 6간인 바다
2025-03-16 00:00:00,기타,[국외발신]Te？Ie？gr？am？？？사？？？책 ？？반으？？ 탈퇴？？？？？이니12？？？？？내 ？？？증바랍다,[국외 발신] TeIegram 사책반으탈퇴이니 12내 증 바랍다
2025-03-16 00:00:00,기타,Te??Ie??gr??am??????책????????라 ??????퇴??????????이???? 6????간???? 인??????바??????????다,TeIegram 책라퇴이 6간인 바다
2025-03-16 00:00:00,기타,Te??Ie??gr??am??????사??????책 ????반으???? 탈퇴??????????이니12??????????내 ??????증바랍다,TeIegram 사책반으탈퇴이니 12내 증 바랍다
